country,zipcode,wmo
US,47992,724380
US,47993,724380
US,47994,724380
US,47995,725350
US,47996,724380
US,47997,724380
US,48001,725370
US,48002,726370
US,48003,726370
US,48004,725370
US,48005,726370
US,48006,726370
US,48007,725370
US,48009,725370
US,48012,725370
US,48014,726370
US,48015,725370
US,48017,725370
US,48021,725370
US,48022,726370
US,48023,725370
US,48025,725370
US,48026,725370
US,48027,726370
US,48028,725370
US,48030,725370
US,48032,726370
US,48033,725370
US,48034,725370
US,48035,725370
US,48036,725370
US,48037,725370
US,48038,725370
US,48039,725370
US,48040,725370
US,48041,726370
US,48042,725370
US,48043,725370
US,48044,725370
US,48045,725370
US,48046,725370
US,48047,725370
US,48048,725370
US,48049,726370
US,48050,725370
US,48051,725370
US,48054,725370
US,48059,725370
US,48060,725370
US,48061,725370
US,48062,726370
US,48063,725370
US,48064,725370
US,48065,726370
US,48066,725370
US,48067,725370
US,48068,725370
US,48069,725370
US,48070,725370
US,48071,725370
US,48072,725370
US,48073,725370
US,48074,725370
US,48075,725370
US,48076,725370
US,48079,725370
US,48080,725370
US,48081,725370
US,48082,725370
US,48083,725370
US,48084,725370
US,48085,725370
US,48086,725370
US,48088,725370
US,48089,725370
US,48090,725370
US,48091,725370
US,48092,725370
US,48093,725370
US,48094,726370
US,48095,726370
US,48096,725370
US,48097,726370
US,48098,725370
US,48099,725370
US,48101,725370
US,48103,725370
US,48104,725370
US,48105,725370
US,48106,725370
US,48107,725370
US,48108,725370
US,48109,725370
US,48110,725370
US,48111,725370
US,48112,725370
US,48113,725370
US,48114,726370
US,48115,725370
US,48116,726370
US,48117,725370
US,48118,725390
US,48120,725370
US,48121,725370
US,48122,725370
US,48123,725370
US,48124,725370
US,48125,725370
US,48126,725370
US,48127,725370
US,48128,725370
US,48130,725370
US,48131,725370
US,48133,725360
US,48134,725370
US,48135,725370
US,48136,725370
US,48137,725390
US,48138,725370
US,48139,726370
US,48140,725370
US,48141,725370
US,48143,725370
US,48144,725360
US,48145,725370
US,48146,725370
US,48150,725370
US,48151,725370
US,48152,725370
US,48153,725370
US,48154,725370
US,48157,725370
US,48158,725370
US,48159,725370
US,48160,725370
US,48161,725370
US,48162,725370
US,48164,725370
US,48165,725370
US,48166,725370
US,48167,725370
US,48168,725370
US,48169,725370
US,48170,725370
US,48173,725370
US,48174,725370
US,48175,725370
US,48176,725370
US,48177,725360
US,48178,725370
US,48179,725370
US,48180,725370
US,48182,725360
US,48183,725370
US,48184,725370
US,48185,725370
US,48186,725370
US,48187,725370
US,48188,725370
US,48189,726370
US,48190,725370
US,48191,725370
US,48192,725370
US,48193,725370
US,48195,725370
US,48197,725370
US,48198,725370
US,48201,725370
US,48202,725370
US,48203,725370
US,48204,725370
US,48205,725370
US,48206,725370
US,48207,725370
US,48208,725370
US,48209,725370
US,48210,725370
US,48211,725370
US,48212,725370
US,48213,725370
US,48214,725370
US,48215,725370
US,48216,725370
US,48217,725370
US,48218,725370
US,48219,725370
US,48220,725370
US,48221,725370
US,48222,725370
US,48223,725370
US,48224,725370
US,48225,725370
US,48226,725370
US,48227,725370
US,48228,725370
US,48229,725370
US,48230,725370
US,48231,725370
US,48232,725370
US,48233,725370
US,48234,725370
US,48235,725370
US,48236,725370
US,48237,725370
US,48238,725370
US,48239,725370
US,48240,725370
US,48242,725370
US,48243,725370
US,48244,725370
US,48255,725370
US,48260,725370
US,48264,725370
US,48265,725370
US,48266,725370
US,48267,725370
US,48268,725370
US,48269,725370
US,48272,725370
US,48275,725370
US,48277,725370
US,48278,725370
US,48279,725370
US,48288,725370
US,48301,725370
US,48302,725370
US,48303,725370
US,48304,725370
US,48306,725370
US,48307,725370
US,48308,725370
US,48309,725370
US,48310,725370
US,48311,725370
US,48312,725370
US,48313,725370
US,48314,725370
US,48315,725370
US,48316,725370
US,48317,725370
US,48318,725370
US,48320,726370
US,48321,726370
US,48322,725370
US,48323,725370
US,48324,725370
US,48325,725370
US,48326,726370
US,48327,726370
US,48328,726370
US,48329,726370
US,48330,726370
US,48331,725370
US,48332,725370
US,48333,725370
US,48334,725370
US,48335,725370
US,48336,725370
US,48340,726370
US,48341,726370
US,48342,726370
US,48343,726370
US,48346,726370
US,48347,726370
US,48348,726370
US,48350,726370
US,48353,726370
US,48356,726370
US,48357,726370
US,48359,726370
US,48360,726370
US,48361,726370
US,48362,726370
US,48363,726370
US,48366,726370
US,48367,726370
US,48370,726370
US,48371,726370
US,48374,725370
US,48375,725370
US,48376,725370
US,48377,725370
US,48380,726370
US,48381,726370
US,48382,726370
US,48383,726370
US,48386,726370
US,48387,726370
US,48390,725370
US,48391,725370
US,48393,726370
US,48397,725370
US,48401,726370
US,48410,726370
US,48411,726370
US,48412,726370
US,48413,726370
US,48414,726370
US,48415,726370
US,48416,726370
US,48417,726370
US,48418,726370
US,48419,726370
US,48420,726370
US,48421,726370
US,48422,726370
US,48423,726370
US,48426,726370
US,48427,726370
US,48428,726370
US,48429,726370
US,48430,726370
US,48432,726370
US,48433,726370
US,48434,726370
US,48435,726370
US,48436,726370
US,48437,726370
US,48438,726370
US,48439,726370
US,48440,726370
US,48441,725370
US,48442,726370
US,48444,726370
US,48445,726370
US,48446,726370
US,48449,726370
US,48450,726370
US,48451,726370
US,48453,726370
US,48454,726370
US,48455,726370
US,48456,726370
US,48457,726370
US,48458,726370
US,48460,726370
US,48461,726370
US,48462,726370
US,48463,726370
US,48464,726370
US,48465,726370
US,48466,726370
US,48467,726390
US,48468,726390
US,48469,726370
US,48470,726370
US,48471,726370
US,48472,726370
US,48473,726370
US,48475,726370
US,48476,726370
US,48480,726370
US,48501,726370
US,48502,726370
US,48503,726370
US,48504,726370
US,48505,726370
US,48506,726370
US,48507,726370
US,48509,726370
US,48519,726370
US,48529,726370
US,48531,726370
US,48532,726370
US,48550,726370
US,48551,726370
US,48552,726370
US,48553,726370
US,48554,726370
US,48555,726370
US,48556,726370
US,48557,726370
US,48559,726370
US,48601,726370
US,48602,726370
US,48603,726370
US,48604,726370
US,48605,726370
US,48606,726370
US,48607,726370
US,48608,726370
US,48609,726370
US,48610,726380
US,48611,726370
US,48612,726380
US,48613,726380
US,48614,726370
US,48615,726370
US,48616,726370
US,48617,726380
US,48618,726380
US,48619,726390
US,48620,726380
US,48621,726390
US,48622,726380
US,48623,726370
US,48624,726380
US,48625,726380
US,48626,726370
US,48627,726380
US,48628,726380
US,48629,726380
US,48630,726380
US,48631,726370
US,48632,726380
US,48633,726380
US,48634,726370
US,48635,726380
US,48636,726380
US,48637,726370
US,48638,726370
US,48640,726370
US,48641,726370
US,48642,726370
US,48647,726380
US,48649,726370
US,48650,726380
US,48651,726380
US,48652,726380
US,48653,726380
US,48654,726380
US,48655,726370
US,48656,726380
US,48657,726380
US,48658,726380
US,48659,726380
US,48661,726380
US,48662,726370
US,48663,726370
US,48667,726370
US,48670,726370
US,48674,726370
US,48686,726370
US,48701,726370
US,48703,726390
US,48705,726390
US,48706,726370
US,48707,726370
US,48708,726370
US,48710,726370
US,48720,726370
US,48721,726390
US,48722,726370
US,48723,726370
US,48724,726370
US,48725,726390
US,48726,726370
US,48727,726370
US,48728,726390
US,48729,726370
US,48730,726390
US,48731,726370
US,48732,726370
US,48733,726370
US,48734,726370
US,48735,726370
US,48736,726370
US,48737,726380
US,48738,726390
US,48739,726390
US,48740,726390
US,48741,726370
US,48742,726390
US,48743,726390
US,48744,726370
US,48745,726390
US,48746,726370
US,48747,726370
US,48748,726380
US,48749,726380
US,48750,726390
US,48754,726370
US,48755,726370
US,48756,726380
US,48757,726370
US,48758,726370
US,48759,726370
US,48760,726370
US,48761,726380
US,48762,726390
US,48763,726390
US,48764,726390
US,48765,726380
US,48766,726380
US,48767,726370
US,48768,726370
US,48769,726370
US,48770,726380
US,48787,726370
US,48801,726370
US,48802,726370
US,48804,726350
US,48805,725390
US,48806,725390
US,48807,725390
US,48808,725390
US,48809,726350
US,48811,725390
US,48812,726350
US,48813,725390
US,48815,726350
US,48816,726370
US,48817,726370
US,48818,726350
US,48819,725390
US,48820,725390
US,48821,725390
US,48822,725390
US,48823,725390
US,48824,725390
US,48825,725390
US,48826,725390
US,48827,725390
US,48829,726350
US,48830,726350
US,48831,725390
US,48832,725390
US,48833,725390
US,48834,726350
US,48835,725390
US,48836,725390
US,48837,725390
US,48838,726350
US,48840,725390
US,48841,726370
US,48842,725390
US,48843,726370
US,48844,726370
US,48845,725390
US,48846,726350
US,48847,725390
US,48848,725390
US,48849,726350
US,48850,726350
US,48851,725390
US,48852,726350
US,48853,725390
US,48854,725390
US,48855,726370
US,48856,725390
US,48857,725390
US,48858,726350
US,48859,726350
US,48860,725390
US,48861,725390
US,48862,725390
US,48863,726370
US,48864,725390
US,48865,726350
US,48866,725390
US,48867,726370
US,48870,726350
US,48871,725390
US,48872,725390
US,48873,725390
US,48874,725390
US,48875,725390
US,48876,725390
US,48877,726350
US,48878,726380
US,48879,725390
US,48880,725390
US,48881,726350
US,48882,725390
US,48883,726370
US,48884,726350
US,48885,726350
US,48886,726350
US,48887,726350
US,48888,726350
US,48889,726350
US,48890,725390
US,48891,726350
US,48892,725390
US,48893,726380
US,48894,725390
US,48895,725390
US,48896,726350
US,48897,726350
US,48901,725390
US,48906,725390
US,48908,725390
US,48909,725390
US,48910,725390
US,48911,725390
US,48912,725390
US,48913,725390
US,48915,725390
US,48916,725390
US,48917,725390
US,48918,725390
US,48919,725390
US,48921,725390
US,48922,725390
US,48924,725390
US,48929,725390
US,48930,725390
US,48933,725390
US,48937,725390
US,48950,725390
US,48951,725390
US,48956,725390
US,48980,725390
US,49001,726350
US,49002,726350
US,49003,726350
US,49004,726350
US,49005,726350
US,49006,726350
US,49007,726350
US,49008,726350
US,49009,726350
US,49010,726350
US,49011,725390
US,49012,725390
US,49013,725350
US,49014,726350
US,49015,726350
US,49016,726350
US,49017,726350
US,49018,726350
US,49019,726350
US,49020,725390
US,49021,725390
US,49022,725350
US,49023,725350
US,49024,726350
US,49026,726350
US,49027,725350
US,49028,725330
US,49029,725390
US,49030,725350
US,49031,725350
US,49032,725350
US,49033,725390
US,49034,726350
US,49035,726350
US,49036,725390
US,49037,726350
US,49038,725350
US,49039,725350
US,49040,725390
US,49041,726350
US,49042,725350
US,49043,725350
US,49045,725350
US,49046,726350
US,49047,725350
US,49048,726350
US,49050,726350
US,49051,726350
US,49052,726350
US,49053,726350
US,49055,726350
US,49056,726360
US,49057,725350
US,49058,726350
US,49060,726350
US,49061,725350
US,49062,726350
US,49063,726360
US,49064,725350
US,49065,725350
US,49066,725390
US,49067,725350
US,49068,725390
US,49069,725390
US,49070,726350
US,49071,726350
US,49072,725350
US,49073,725390
US,49074,726350
US,49075,725350
US,49076,725390
US,49077,726350
US,49078,726350
US,49079,725350
US,49080,726350
US,49081,726350
US,49082,725390
US,49083,726350
US,49084,725350
US,49085,725350
US,49087,726350
US,49088,726350
US,49089,725390
US,49090,726360
US,49091,725350
US,49092,725390
US,49093,725350
US,49094,725390
US,49095,725350
US,49096,725390
US,49097,725350
US,49098,725350
US,49099,725350
US,49101,725350
US,49102,725350
US,49103,725350
US,49104,725350
US,49106,725350
US,49107,725350
US,49111,725350
US,49112,725350
US,49113,725350
US,49115,725350
US,49116,725350
US,49117,725350
US,49119,725350
US,49120,725350
US,49121,725350
US,49125,725350
US,49126,725350
US,49127,725350
US,49128,725350
US,49129,725350
US,49130,725350
US,49201,725390
US,49202,725390
US,49203,725390
US,49204,725390
US,49220,725360
US,49221,725360
US,49224,725390
US,49227,725360
US,49228,725360
US,49229,725360
US,49230,725390
US,49232,725360
US,49233,725390
US,49234,725390
US,49235,725360
US,49236,725360
US,49237,725390
US,49238,725360
US,49239,725360
US,49240,725390
US,49241,725390
US,49242,725360
US,49245,725390
US,49246,725390
US,49247,725360
US,49248,725360
US,49249,725390
US,49250,725360
US,49251,725390
US,49252,725390
US,49253,725360
US,49254,725390
US,49255,725360
US,49256,725360
US,49257,725390
US,49258,725390
US,49259,725390
US,49261,725390
US,49262,725360
US,49263,725390
US,49264,725390
US,49265,725360
US,49266,725360
US,49267,725360
US,49268,725360
US,49269,725390
US,49270,725360
US,49271,725360
US,49272,725390
US,49274,725360
US,49276,725360
US,49277,725390
US,49279,725360
US,49281,725390
US,49282,725390
US,49283,725390
US,49284,725390
US,49285,725390
US,49286,725360
US,49287,725360
US,49288,725360
US,49289,725360
US,49301,726350
US,49302,726350
US,49303,726360
US,49304,726360
US,49305,726380
US,49306,726350
US,49307,726380
US,49309,726360
US,49310,726350
US,49311,726350
US,49312,726360
US,49314,726350
US,49315,726350
US,49316,726350
US,49317,726350
US,49318,726350
US,49319,726350
US,49320,726380
US,49321,726350
US,49322,726350
US,49323,726350
US,49325,726350
US,49326,726350
US,49327,726360
US,49328,726350
US,49329,726350
US,49330,726350
US,49331,726350
US,49332,726380
US,49333,726350
US,49335,726350
US,49336,726350
US,49337,726360
US,49338,726380
US,49339,726350
US,49340,726380
US,49341,726350
US,49342,726380
US,49343,726350
US,49344,726350
US,49345,726350
US,49346,726350
US,49347,726350
US,49348,726350
US,49349,726360
US,49351,726350
US,49355,726350
US,49356,726350
US,49357,726350
US,49401,726360
US,49402,726360
US,49403,726360
US,49404,726360
US,49405,726360
US,49406,726360
US,49408,726350
US,49409,726360
US,49410,726387
US,49411,726387
US,49412,726360
US,49413,726360
US,49415,726360
US,49416,726360
US,49417,726360
US,49418,726350
US,49419,726350
US,49420,726360
US,49421,726360
US,49422,726360
US,49423,726360
US,49424,726360
US,49425,726360
US,49426,726350
US,49427,726350
US,49428,726350
US,49429,726350
US,49430,726360
US,49431,726360
US,49434,726360
US,49435,726350
US,49436,726360
US,49437,726360
US,49440,726360
US,49441,726360
US,49442,726360
US,49443,726360
US,49444,726360
US,49445,726360
US,49446,726360
US,49448,726360
US,49449,726360
US,49450,726360
US,49451,726360
US,49452,726360
US,49453,726360
US,49454,726360
US,49455,726360
US,49456,726360
US,49457,726360
US,49458,726360
US,49459,726360
US,49460,726360
US,49461,726360
US,49463,726360
US,49464,726360
US,49468,726350
US,49501,726350
US,49502,726350
US,49503,726350
US,49504,726350
US,49505,726350
US,49506,726350
US,49507,726350
US,49508,726350
US,49509,726350
US,49510,726350
US,49512,726350
US,49514,726350
US,49515,726350
US,49516,726350
US,49518,726350
US,49519,726350
US,49523,726350
US,49525,726350
US,49528,726350
US,49530,726350
US,49534,726350
US,49544,726350
US,49546,726350
US,49548,726350
US,49550,726350
US,49555,726350
US,49560,726350
US,49588,726350
US,49599,726350
US,49601,726387
US,49610,726387
US,49611,726387
US,49612,726387
US,49613,726387
US,49614,726387
US,49615,726387
US,49616,726387
US,49617,726387
US,49618,726387
US,49619,726387
US,49620,726387
US,49621,726387
US,49622,726387
US,49623,726380
US,49625,726387
US,49626,726387
US,49627,726387
US,49628,726387
US,49629,726387
US,49630,726387
US,49631,726380
US,49632,726380
US,49633,726387
US,49634,726387
US,49635,726387
US,49636,726387
US,49637,726387
US,49638,726387
US,49639,726380
US,49640,726387
US,49642,726350
US,49643,726387
US,49644,726387
US,49645,726387
US,49646,726387
US,49648,726387
US,49649,726387
US,49650,726387
US,49651,726380
US,49653,726387
US,49654,726387
US,49655,726380
US,49656,726380
US,49657,726380
US,49659,726387
US,49660,726387
US,49663,726387
US,49664,726387
US,49665,726380
US,49666,726387
US,49667,726380
US,49668,726387
US,49670,726387
US,49673,726387
US,49674,726387
US,49675,726387
US,49676,726387
US,49677,726380
US,49679,726380
US,49680,726387
US,49682,726387
US,49683,726387
US,49684,726387
US,49685,726387
US,49686,726387
US,49688,726380
US,49689,726387
US,49690,726387
US,49696,726387
US,49701,726390
US,49705,726390
US,49706,726387
US,49707,726390
US,49709,726390
US,49710,727340
US,49711,726387
US,49712,726387
US,49713,726387
US,49715,727340
US,49716,726390
US,49717,726387
US,49718,727340
US,49719,727340
US,49720,726387
US,49721,727340
US,49722,726380
US,49723,726387
US,49724,727340
US,49725,727340
US,49726,727340
US,49727,726387
US,49728,727340
US,49729,726387
US,49730,726380
US,49733,726380
US,49734,726380
US,49735,726380
US,49736,727340
US,49737,726387
US,49738,726380
US,49739,726380
US,49740,726390
US,49743,726390
US,49744,726390
US,49745,727340
US,49746,726390
US,49747,726390
US,49748,727340
US,49749,726387
US,49751,726380
US,49752,727340
US,49753,726390
US,49755,727340
US,49756,726380
US,49757,727340
US,49759,726390
US,49760,727340
US,49761,726390
US,49762,727340
US,49764,726380
US,49765,726390
US,49766,726390
US,49768,727340
US,49769,726390
US,49770,726387
US,49774,727340
US,49775,727340
US,49776,726390
US,49777,726390
US,49779,726390
US,49780,727340
US,49781,727340
US,49782,726387
US,49783,727340
US,49784,727340
US,49785,727340
US,49786,727340
US,49788,727340
US,49790,727340
US,49791,726387
US,49792,726390
US,49793,727340
US,49795,726390
US,49796,726387
US,49797,726380
US,49799,726390
US,49801,726450
US,49802,726450
US,49805,727450
US,49806,727340
US,49807,726450
US,49808,727340
US,49812,726450
US,49814,727450
US,49815,726450
US,49816,726380
US,49817,727340
US,49818,726450
US,49819,726450
US,49820,727340
US,49821,726450
US,49822,727340
US,49825,726380
US,49826,726380
US,49827,727340
US,49829,726387
US,49831,726450
US,49833,726380
US,49834,726450
US,49835,726387
US,49836,727340
US,49837,726450
US,49838,727340
US,49839,727340
US,49840,726387
US,49841,726380
US,49845,726450
US,49847,726450
US,49848,726450
US,49849,726380
US,49852,726450
US,49853,727340
US,49854,726387
US,49855,726387
US,49858,726450
US,49861,727450
US,49862,727340
US,49863,726450
US,49864,727340
US,49865,726380
US,49866,726380
US,49868,727340
US,49870,726450
US,49871,726380
US,49872,726450
US,49873,726450
US,49874,726450
US,49876,726450
US,49877,726450
US,49878,726387
US,49879,727450
US,49880,726450
US,49881,726450
US,49883,727340
US,49884,727340
US,49885,726380
US,49886,726450
US,49887,726450
US,49891,727340
US,49892,726450
US,49893,726450
US,49894,726387
US,49895,727340
US,49896,726450
US,49901,727340
US,49902,726450
US,49903,727450
US,49905,726435
US,49908,726450
US,49910,727450
US,49911,727450
US,49912,727450
US,49913,727450
US,49915,726450
US,49916,726435
US,49917,727340
US,49918,727340
US,49919,727450
US,49920,726450
US,49921,726435
US,49922,727450
US,49925,727450
US,49927,726450
US,49929,726435
US,49930,727450
US,49931,727450
US,49934,727340
US,49935,726450
US,49938,727450
US,49942,727450
US,49945,727340
US,49946,727450
US,49947,727450
US,49948,726435
US,49950,727450
US,49952,726435
US,49953,726450
US,49955,727450
US,49958,726435
US,49959,727450
US,49960,726435
US,49961,727450
US,49962,727340
US,49963,727450
US,49964,726450
US,49965,726435
US,49967,727450
US,49968,727450
US,49969,727450
US,49970,727450
US,49971,726435
US,50001,725460
US,50002,725460
US,50003,725460
US,50005,725480
US,50006,725485
US,50007,725460
US,50008,725460
US,50009,725460
US,50010,725460
US,50011,725460
US,50012,725460
US,50013,725460
US,50014,725460
US,50020,725500
US,50021,725460
US,50022,725500
US,50023,725460
US,50025,725500
US,50026,725460
US,50027,725460
US,50028,725460
US,50029,725460
US,50031,725460
US,50032,725460
US,50033,725460
US,50034,725485
US,50035,725460
US,50036,725460
US,50037,725460
US,50038,725460
US,50039,725460
US,50040,725460
US,50041,725485
US,50042,725500
US,50043,725485
US,50044,725460
US,50046,725460
US,50047,725460
US,50048,725460
US,50049,725460
US,50050,725460
US,50051,725460
US,50052,725460
US,50054,725460
US,50055,725460
US,50056,725460
US,50057,725460
US,50058,725500
US,50059,725460
US,50060,725460
US,50061,725460
US,50062,725460
US,50063,725460
US,50064,725460
US,50065,725460
US,50066,725460
US,50067,725460
US,50068,725460
US,50069,725460
US,50070,725460
US,50071,725485
US,50072,725460
US,50073,725460
US,50074,725460
US,50075,725485
US,50076,725500
US,50078,725480
US,50099,725460
US,50101,725485
US,50102,725460
US,50103,725460
US,50104,725480
US,50105,725460
US,50106,725460
US,50107,725460
US,50108,725460
US,50109,725460
US,50110,725500
US,50111,725460
US,50112,725460
US,50115,725460
US,50116,725460
US,50117,725500
US,50118,725460
US,50119,725460
US,50120,725460
US,50122,725480
US,50123,725460
US,50124,725460
US,50125,725460
US,50126,725485
US,50127,725460
US,50128,725460
US,50129,725460
US,50130,725460
US,50131,725460
US,50132,725485
US,50133,725460
US,50134,725460
US,50135,725460
US,50136,725480
US,50137,725460
US,50138,725460
US,50139,725460
US,50140,725460
US,50141,725460
US,50142,725480
US,50143,725460
US,50144,725460
US,50145,725460
US,50146,725460
US,50147,725460
US,50148,725480
US,50149,725460
US,50150,725460
US,50151,725460
US,50152,725460
US,50153,725460
US,50154,725460
US,50155,725460
US,50156,725460
US,50157,725460
US,50158,725480
US,50160,725460
US,50161,725460
US,50162,725460
US,50163,725460
US,50164,725460
US,50165,725460
US,50166,725460
US,50167,725460
US,50168,725460
US,50169,725460
US,50170,725460
US,50171,725480
US,50173,725480
US,50174,725460
US,50201,725460
US,50206,725480
US,50207,725460
US,50208,725460
US,50210,725460
US,50211,725460
US,50212,725460
US,50213,725460
US,50214,725460
US,50216,725460
US,50217,725460
US,50218,725460
US,50219,725460
US,50220,725460
US,50222,725460
US,50223,725460
US,50225,725460
US,50226,725460
US,50227,725485
US,50228,725460
US,50229,725460
US,50230,725485
US,50231,725460
US,50232,725460
US,50233,725460
US,50234,725460
US,50235,725460
US,50236,725460
US,50237,725460
US,50238,725460
US,50239,725460
US,50240,725460
US,50241,725460
US,50242,725460
US,50243,725460
US,50244,725460
US,50246,725460
US,50247,725460
US,50248,725460
US,50249,725460
US,50250,725460
US,50251,725460
US,50252,725460
US,50254,725460
US,50255,725480
US,50256,725460
US,50257,725460
US,50258,725480
US,50259,725480
US,50261,725460
US,50262,725460
US,50263,725460
US,50264,725460
US,50265,725460
US,50266,725460
US,50268,725480
US,50269,725480
US,50271,725485
US,50272,725460
US,50273,725460
US,50274,725500
US,50275,725460
US,50276,725460
US,50277,725460
US,50278,725460
US,50301,725460
US,50302,725460
US,50303,725460
US,50304,725460
US,50305,725460
US,50306,725460
US,50307,725460
US,50308,725460
US,50309,725460
US,50310,725460
US,50311,725460
US,50312,725460
US,50313,725460
US,50314,725460
US,50315,725460
US,50316,725460
US,50317,725460
US,50318,725460
US,50319,725460
US,50320,725460
US,50321,725460
US,50322,725460
US,50323,725460
US,50324,725460
US,50325,725460
US,50327,725460
US,50328,725460
US,50329,725460
US,50330,725460
US,50331,725460
US,50332,725460
US,50333,725460
US,50334,725460
US,50335,725460
US,50336,725460
US,50339,725460
US,50340,725460
US,50347,725460
US,50359,725460
US,50360,725460
US,50361,725460
US,50362,725460
US,50363,725460
US,50364,725460
US,50367,725460
US,50368,725460
US,50369,725460
US,50380,725460
US,50381,725460
US,50391,725460
US,50392,725460
US,50393,725460
US,50394,725460
US,50395,725460
US,50396,725460
US,50397,725460
US,50398,725460
US,50401,725485
US,50402,725485
US,50420,725485
US,50421,725485
US,50423,725485
US,50424,725485
US,50426,725485
US,50427,725485
US,50428,725485
US,50430,725485
US,50431,725485
US,50432,725485
US,50433,725485
US,50434,725485
US,50435,725485
US,50436,725485
US,50438,725485
US,50439,725485
US,50440,725485
US,50441,725485
US,50444,725485
US,50446,725485
US,50447,725485
US,50448,725485
US,50449,725485
US,50450,725485
US,50451,725485
US,50452,725485
US,50453,725485
US,50454,725485
US,50455,726440
US,50456,725485
US,50457,725485
US,50458,725485
US,50459,725485
US,50460,725485
US,50461,725485
US,50464,725485
US,50465,725485
US,50466,725485
US,50467,725485
US,50468,725485
US,50469,725485
US,50470,725485
US,50471,725485
US,50472,725485
US,50473,725485
US,50475,725485
US,50476,725485
US,50477,725485
US,50478,725485
US,50479,725485
US,50480,725485
US,50481,725485
US,50482,725485
US,50483,725485
US,50484,725485
US,50501,725485
US,50510,725500
US,50511,725485
US,50514,725485
US,50515,725485
US,50516,725485
US,50517,725485
US,50518,725485
US,50519,725485
US,50520,725485
US,50521,725485
US,50522,725485
US,50523,725485
US,50524,725485
US,50525,725485
US,50526,725485
US,50527,725485
US,50528,725485
US,50529,725485
US,50530,725460
US,50531,725485
US,50532,725485
US,50533,725485
US,50535,725500
US,50536,725485
US,50538,725460
US,50539,725485
US,50540,725570
US,50541,725485
US,50542,725485
US,50543,725485
US,50544,725485
US,50545,725485
US,50546,725485
US,50548,725485
US,50551,725485
US,50552,725485
US,50554,725485
US,50556,725485
US,50557,725460
US,50558,725485
US,50559,725485
US,50560,725485
US,50561,725570
US,50562,725485
US,50563,725485
US,50565,725570
US,50566,725485
US,50567,725570
US,50568,725570
US,50569,725485
US,50570,725485
US,50571,725485
US,50573,725485
US,50574,725485
US,50575,725485
US,50576,725570
US,50577,725485
US,50578,725485
US,50579,725460
US,50581,725485
US,50582,725485
US,50583,725570
US,50585,725570
US,50586,725485
US,50588,725570
US,50590,725485
US,50591,725485
US,50592,725500
US,50593,725570
US,50594,725485
US,50595,725485
US,50597,725485
US,50598,725485
US,50599,725485
US,50601,725480
US,50602,725480
US,50603,725485
US,50604,725480
US,50605,725485
US,50606,725480
US,50607,725480
US,50608,725480
US,50609,725480
US,50611,725480
US,50612,725480
US,50613,725480
US,50614,725480
US,50616,725485
US,50619,725480
US,50620,725485
US,50621,725480
US,50622,725480
US,50623,725480
US,50624,725480
US,50625,725480
US,50626,725480
US,50627,725480
US,50628,725485
US,50629,725480
US,50630,725480
US,50631,725480
US,50632,725480
US,50633,725485
US,50634,725480
US,50635,725480
US,50636,725480
US,50638,725480
US,50641,725480
US,50642,725480
US,50643,725480
US,50644,725480
US,50645,725480
US,50647,725480
US,50648,725480
US,50649,725480
US,50650,725480
US,50651,725480
US,50652,725480
US,50653,725480
US,50654,725480
US,50655,725480
US,50657,725480
US,50658,725480
US,50659,725480
US,50660,725480
US,50661,725485
US,50662,725480
US,50664,725480
US,50665,725480
US,50666,725480
US,50667,725480
US,50668,725480
US,50669,725480
US,50670,725480
US,50671,725480
US,50672,725480
US,50673,725480
US,50674,725480
US,50675,725480
US,50676,725480
US,50677,725480
US,50680,725480
US,50681,725480
US,50682,725480
US,50701,725480
US,50702,725480
US,50703,725480
US,50704,725480
US,50706,725480
US,50707,725480
US,50801,725460
US,50830,725460
US,50831,725460
US,50833,725500
US,50835,725460
US,50836,725460
US,50837,725500
US,50839,725460
US,50840,725460
US,50841,725500
US,50842,725460
US,50843,725500
US,50845,725460
US,50846,725460
US,50847,725500
US,50848,725500
US,50849,725460
US,50851,725500
US,50853,725500
US,50854,725460
US,50857,725500
US,50858,725500
US,50859,725500
US,50860,725460
US,50861,725460
US,50862,725500
US,50863,725460
US,50864,725460
US,50936,725460
US,50940,725460
US,50947,725460
US,50950,725460
US,50980,725460
US,50981,725460
US,50982,725460
US,50983,725460
US,51001,725570
US,51002,725570
US,51003,725570
US,51004,725570
US,51005,725570
US,51006,725570
US,51007,725570
US,51008,725570
US,51009,726510
US,51010,725570
US,51011,725570
US,51012,725570
US,51014,726510
US,51015,725570
US,51016,725570
US,51018,725570
US,51019,725570
US,51020,725570
US,51022,725570
US,51023,726510
US,51024,725570
US,51025,725570
US,51026,725570
US,51027,726510
US,51028,725570
US,51029,726510
US,51030,725570
US,51031,725570
US,51033,725570
US,51034,725570
US,51035,726510
US,51036,725570
US,51037,725570
US,51038,725570
US,51039,725570
US,51040,725570
US,51041,726510
US,51044,725570
US,51045,725570
US,51046,726510
US,51047,725570
US,51048,725570
US,51049,725570
US,51050,725570
US,51051,725570
US,51052,725570
US,51053,725570
US,51054,725570
US,51055,725570
US,51056,725570
US,51058,726510
US,51060,725500
US,51061,725570
US,51062,725570
US,51063,725570
US,51101,725570
US,51102,725570
US,51103,725570
US,51104,725570
US,51105,725570
US,51106,725570
US,51108,725570
US,51109,725570
US,51111,725570
US,51201,726510
US,51230,726510
US,51231,726510
US,51232,726510
US,51234,726510
